Search_Rank,MIM_Raw,MIM_ID,Entry_Prefix,Entry_Type,Title,Included_Titles,Cytogenetic_Location,Genomic_Coordinates_GRCh38,Entrez_Gene_ID_Raw,Title_Symbol_Candidate,Is_Gene_Search_Hit,Relation_Class,Mechanism_Tag,Age_Scope,Hemorrhagic_Flag,Venous_Predominant_Flag,Gene_Phenotype_Link_Status,Evidence_Layer,Linked_Gene_Symbols,Gene_Target_Status,Target_Eligible_Strict,Include_Extended_Sensitivity,Decision_Reason,Evidence_URL,Source_File,Search_Term,Download_Date,Search_Truncated,Reported_Hits,Exported_Hits
603,107700,107700,,Phenotype_or_other_entry_uncertain,"APPENDICITIS, PRONENESS TO",,,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
604,*159557,159557,*,Gene_entry,ALF TRANSCRIPTION ELONGATION FACTOR 1; AFF1,"AFF1/MLL FUSION GENE, INCLUDED",4q21.3-q22.1,4:86935011-87141039,4299,AFF1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
605,*165215,165215,*,Gene_entry,MDS1 AND EVI1 COMPLEX LOCUS; MECOM,"EVI1/GR6 FUSION GENE, INCLUDED",3q26.2,3:169083507-169663712,2122,MECOM,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
606,*180385,180385,*,Gene_entry,LIM DOMAIN ONLY 2; LMO2,,11p13,11:33858576-33892076,4005,LMO2,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
607,*604176,604176,*,Gene_entry,SUPPRESSOR OF CYTOKINE SIGNALING 3; SOCS3,,17q25.3,17:78356778-78360925,9021,SOCS3,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
608,*190070,190070,*,Gene_entry,"KRAS PROTOONCOGENE, GTPase; KRAS","V-KI-RAS1 PSEUDOGENE, INCLUDED; KRAS1P, INCLUDED",12p12.1,12:25205246-25250929,3845,KRAS,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
609,#118600,118600,#,Phenotype_known_molecular_basis,CHONDROCALCINOSIS 2; CCAL2,,5p15.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
610,#201710,201710,#,Phenotype_known_molecular_basis,LIPOID CONGENITAL ADRENAL HYPERPLASIA; LCAH,,8p11.23,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
611,#210210,210210,#,Phenotype_known_molecular_basis,3-METHYLCROTONYL-CoA CARBOXYLASE 2 DEFICIENCY; MCC2D,,5q13.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
612,#220150,220150,#,Phenotype_known_molecular_basis,"HYPOURICEMIA, RENAL, 1; RHUC1",,11q13.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
613,#246450,246450,#,Phenotype_known_molecular_basis,3-HYDROXY-3-METHYLGLUTARYL-CoA LYASE DEFICIENCY; HMGCLD,,1p36.11,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
615,#605724,605724,#,Phenotype_known_molecular_basis,"FANCONI ANEMIA, COMPLEMENTATION GROUP D1; FANCD1",,13q13.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
616,#618886,618886,#,Phenotype_known_molecular_basis,PSEUDO-TORCH SYNDROME 3; PTORCH3,,12q13.3,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
617,#620730,620730,#,Phenotype_known_molecular_basis,"HYPEREMESIS GRAVIDARUM, SUSCEPTIBILITY TO; HG",,19p13.11,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
618,*164720,164720,*,Gene_entry,"ETS PROTOONCOGENE 1, TRANSCRIPTION FACTOR; ETS1",,11q24.3,11:128458765-128587558,2113,ETS1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
619,*164740,164740,*,Gene_entry,"ETS PROTOONCOGENE 2, TRANSCRIPTION FACTOR; ETS2",,21q22.2,21:38805183-38824955,2114,ETS2,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
620,*165080,165080,*,Gene_entry,ETS TRANSCRIPTION FACTOR ERG; ERG,"ERG1, INCLUDED",21q22.2,21:38367261-38661783,2078,ERG,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
621,*165170,165170,*,Gene_entry,SPI1 PROTOONCOGENE; SPI1,,11p11.2,11:47354860-47378547,6688,SPI1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
622,*187680,187680,*,Gene_entry,THIOPURINE S-METHYLTRANSFERASE; TPMT,,6p22.3,6:18128311-18155169,7172,TPMT,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
623,*600049,600049,*,Gene_entry,MDS1 GENE; MDS1,"MDS1/AML1 FUSION GENE, INCLUDED",3q26,3:161000001-183000000,,MDS1,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
624,*600832,600832,*,Gene_entry,"ACIDIC NUCLEAR PHOSPHOPROTEIN 32 FAMILY, MEMBER A; ANP32A",,15q23,15:68778535-68820895,8125,ANP32A,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
625,*609927,609927,*,Gene_entry,VPS37A SUBUNIT OF ESCRIT-I; VPS37A,,8p22,8:17246958-17333455,137492,VPS37A,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
626,*611817,611817,*,Gene_entry,"KILLER CELL LECTIN-LIKE RECEPTOR, SUBFAMILY K, MEMBER 1; KLRK1",,12p13.2,12:10372353-10390041,22914,KLRK1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
627,*125264,125264,*,Gene_entry,DEK ONCOGENE; DEK,"DEK/NUP214 FUSION GENE, INCLUDED",6p22.3,6:18223860-18264530,7913,DEK,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
628,*142857,142857,*,Gene_entry,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DR BETA-1; HLA-DRB1",,6p21.32,6:32578775-32589848,3123,HLA-DRB1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
629,*602667,602667,*,Gene_entry,NIBRIN; NBN,,8q21.3,8:89933331-89984667,4683,NBN,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
630,*603025,603025,*,Gene_entry,PHOSPHATIDYLINOSITOL-BINDING CLATHRIN ASSEMBLY PROTEIN; PICALM,"PICALM/AF10 FUSION GENE, INCLUDED",11q14.2,11:85957175-86069860,8301,PICALM,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
631,*603109,603109,*,Gene_entry,SMAD FAMILY MEMBER 3; SMAD3,,15q22.33,15:67065602-67195169,4088,SMAD3,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
632,*607601,607601,*,Gene_entry,TIR DOMAIN-CONTAINING ADAPTOR MOLECULE 1; TICAM1,,19p13.3,19:4815932-4831712,148022,TICAM1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
633,*190180,190180,*,Gene_entry,"TRANSFORMING GROWTH FACTOR, BETA-1; TGFB1",,19q13.2,19:41330323-41353922,7040,TGFB1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
634,#159550,159550,#,Phenotype_known_molecular_basis,ATAXIA-PANCYTOPENIA SYNDROME; ATXPC,,7q21.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
635,#180200,180200,#,Phenotype_known_molecular_basis,RETINOBLASTOMA; RB1,,13q14.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
636,#612076,612076,#,Phenotype_known_molecular_basis,"HYPOURICEMIA, RENAL, 2; RHUC2","URIC ACID CONCENTRATION, SERUM, QUANTITATIVE TRAIT LOCUS 2, INCLUDED; UAQTL2, INCLUDED",4p16.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
637,#614286,614286,#,Phenotype_known_molecular_basis,MYELODYSPLASTIC SYNDROME; MDS,"MYELODYSPLASTIC SYNDROME, SUSCEPTIBILITY TO, INCLUDED","1p36.33, 2q33.1, 3q21.3, 4q24, 20q11.21",,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
638,#616345,616345,#,Phenotype_known_molecular_basis,"IMMUNODEFICIENCY 39, SUSCEPTIBILITY TO VIRAL INFECTIONS; IMD39",,11p15.5,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
639,#618549,618549,#,Phenotype_known_molecular_basis,"HEPATITIS, FULMINANT VIRAL, SUSCEPTIBILITY TO; FVH",,11q13.4,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
640,#126200,126200,#,Phenotype_known_molecular_basis,"MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO; MS","MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO, 1, INCLUDED; MS1, INCLUDED","6p21.32, 6p21.32",,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
641,#212140,212140,#,Phenotype_known_molecular_basis,"CARNITINE DEFICIENCY, SYSTEMIC PRIMARY; CDSP",,5q31.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
642,#245050,245050,#,Phenotype_known_molecular_basis,SUCCINYL-CoA:3-OXOACID-CoA TRANSFERASE DEFICIENCY; SCOTD,,5p13.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
643,#606762,606762,#,Phenotype_known_molecular_basis,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6",,10q23.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
644,#237310,237310,#,Phenotype_known_molecular_basis,N-ACETYLGLUTAMATE SYNTHASE DEFICIENCY; NAGSD,,17q21.31,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
645,#238970,238970,#,Phenotype_known_molecular_basis,HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME; HHHS,,13q14.11,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
646,#617186,617186,#,Phenotype_known_molecular_basis,"ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN EDEMA AND/OR LEUKOENCEPHALOPATHY, 1; PEBEL1",,1q22,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
647,#619644,619644,#,Phenotype_known_molecular_basis,IMMUNODEFICIENCY 91 AND HYPERINFLAMMATION; IMD91,,20q13.13,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
648,#621405,621405,#,Phenotype_known_molecular_basis,IMMUNODEFICIENCY 134 (EPSTEIN-BARR VIRUS-SPECIFIC); IMD134,,19p13.12,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
649,178400,178400,,Phenotype_or_other_entry_uncertain,"PULMONARY EDEMA OF MOUNTAINEERS, SUSCEPTIBILITY TO",,,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
650,*146661,146661,*,Gene_entry,INTERLEUKIN 7 RECEPTOR; IL7R,,5p13.2,5:35856891-35879603,3575,IL7R,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
651,*147700,147700,*,Gene_entry,"ISOCITRATE DEHYDROGENASE, NADP(+), 1; IDH1",,2q34,2:208236227-208255071,3417,IDH1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
